sym,fund,entry,exit,conv,qty,entry_px,exit_px,cost,pnl,ret_pct,R,mfe_pct,mae_pct,hold,mtf_days,state,rd,fin,pnl_net,R_net
BAJCOR,MTF,2026-05-29,2026-06-04,,25.0,567.4902025,557.838708,14187.2550625,-241.2873625000003,-1.700733238650054,-0.2429618912357223,0.7330166197891286,-2.5886266291971882,6,6,closed,85123.530375,27.90556975314797,-269.1929322531483,-0.2710611249999241
BLIGVS,CNC,2026-05-18,2026-06-05,,10.0,285.4737825,449.00818,2854.737825,1635.3439749999995,57.28525963675839,8.183608519536913,59.804517250196156,-0.9366122789226772,18,0,closed,0.0,0.0,1635.3439749999995,8.183608519536913
BLIGVS,CNC,2026-05-29,2026-06-05,,30.0,433.21498,449.00818,12996.449400000001,473.7959999999987,3.645580307495355,0.5207971867850512,5.305684489488338,-7.101550366517806,7,0,closed,0.0,0.0,473.7959999999987,0.5207971867850512
HIMCHE,MTF,2026-06-02,2026-06-05,,30.0,609.2746133333333,625.4348166666666,18278.2384,484.8061000000007,2.652367746773665,0.37890967811052506,12.436984080479018,-1.1857729134334916,3,3,closed,54834.71519999999,17.97615727597932,466.8299427240214,0.3648600612284242
AVATE,MTF,2026-05-22,2026-06-05,,10.0,1487.38906,1654.41045,14873.890599999999,1670.213900000001,11.22916622769836,1.6041666039569085,10.105690840565963,-2.392720301438822,14,14,closed,208234.46839999998,68.26433839558531,1601.9495616044157,1.5386017251737711
ASHMIN,CNC,2026-05-18,2026-06-05,,5.0,644.093415,702.1886999999999,3220.4670750000005,290.4764249999994,9.01969864107366,1.2885283772962357,14.983321169336893,-1.5127332112221725,18,0,closed,0.0,0.0,290.4764249999994,1.2885283772962357
ASHMIN,CNC,2026-05-22,2026-06-05,,5.0,677.861945,702.1886999999999,3389.309725,121.63377499999967,3.588747705847384,0.5126782436924829,9.255285012348647,-3.512801563156054,14,0,closed,0.0,0.0,121.63377499999967,0.5126782436924829
SAIL,MTF,2026-05-22,2026-06-05,,40.0,200.563012,189.00719733333335,8022.520479999999,-462.2325866666654,-5.761687836372653,-0.8230982623389511,2.7407785439520715,-4.987465984007056,14,14,closed,112315.28671999999,36.81969079645063,-499.052277463116,-0.8886631411220886
SAIL,MTF,2026-05-25,2026-06-05,,35.0,199.36060700000002,189.00719733333335,6977.621245,-362.36933833333325,-5.193307656144253,-0.7419010937348938,3.3604397081314907,-4.414416234196161,11,11,closed,76753.83369500001,25.16177901176883,-387.5311173451021,-0.7934163556359304
BHEL,MTF,2026-05-26,2026-06-05,,20.0,419.342515,385.3307616666667,8386.8503,-680.2350666666655,-8.110733378258406,-1.1586761968940582,0.7171905763001529,-7.724595966616931,10,10,closed,83868.503,27.494141164590992,-707.7292078312565,-1.2055082531677277
BHEL,MTF,2026-06-02,2026-06-05,,40.0,411.4767675,385.3307616666667,16459.0707,-1045.840233333331,-6.3541876233226935,-0.9077410890460983,-0.17662418814446967,-5.960668848697514,3,3,closed,49377.212100000004,16.187054629928838,-1062.0272879632598,-0.9217907059281991
SUNIRO,MTF,2026-06-04,2026-06-05,,50.0,404.863408,371.85578999999996,20243.1704,-1650.380900000002,-8.152778776194081,-1.1646826823134395,0.4906820326918915,-8.0924596672861,1,1,closed,20243.1704,6.6362050673119795,-1657.0171050673139,-1.1693658879408064
LLOMET,CNC,2026-05-27,2026-06-05,,7.0,1870.15717,1772.236657142857,13091.10019,-685.4435900000008,-5.235950989998505,-0.7479929985712146,-0.6072842530128075,-5.061455342814847,9,0,closed,0.0,0.0,-685.4435900000008,-0.7479929985712146
DATPAT,MTF,2026-05-21,2026-06-05,,3.0,3949.4316,4201.1401,11848.2948,755.1254999999992,6.373284196135964,0.9104691708765662,6.663450001260962,-2.7733509804296896,15,15,closed,177724.422,58.262400926165824,696.8630990738334,0.8402210864660618
MISDHA,MTF,2026-06-04,2026-06-08,,50.0,447.048342,417.071354,22352.4171,-1498.8494000000003,-6.705536109560162,-0.9579337299371659,-0.8496490520481514,-5.860292845018533,4,4,closed,89409.6684,29.31067035343257,-1528.160070353433,-0.9766665524466337
RAYREA,MTF,2026-06-05,2026-06-08,,30.0,632.72135,586.1777166666667,18981.6405,-1396.309,-7.356102861604608,-1.0508718373720871,-4.839626480124304,-9.415100343934979,3,3,closed,56944.921500000004,18.667934377313887,-1414.976934377314,-1.064921454254188
NETTEC,MTF,2026-05-27,2026-06-08,,2.0,3974.88575,4334.0558,7949.7715,718.3401000000003,9.035984241811224,1.2908548916873186,24.134385497746692,2.443196008841264,12,12,closed,95397.258,31.273548285068443,687.0665517149318,1.234656424158915
NETTEC,MTF,2026-05-29,2026-06-08,,1.0,4584.6601,4334.0558,4584.6601,-250.60429999999997,-5.466147861212223,-0.7808782658874597,7.624118088928777,-6.983289775396873,10,10,closed,45846.601,15.029634185919342,-265.6339341859193,-0.8277103221611293
NETTEC,MTF,2026-05-29,2026-06-08,,1.0,4584.6601,4336.3174,4584.6601,-248.34270000000015,-5.416818141000245,-0.7738311630000355,7.624118088928777,-6.983289775396873,10,10,closed,45846.601,15.029634185919342,-263.3723341859195,-0.8206632192737051
NETTEC,CNC,2026-05-29,2026-06-08,,2.0,4651.102150000001,4336.3174,9302.204300000001,-629.5695000000014,-6.767960363975245,-0.9668514805678927,6.086683131652992,-8.312054595489816,10,0,closed,0.0,0.0,-629.5695000000014,-0.9668514805678927
NETTEC,MTF,2026-06-04,2026-06-08,,1.0,4800.845233333333,4336.3174,4800.845233333333,-464.52783333333355,-9.67595935207437,-1.3822799074391963,2.7777351733972777,-11.171891766253362,4,4,closed,19203.380933333334,6.2953367156020645,-470.8231700489356,-1.401012729948664
NETTEC,MTF,2026-06-04,2026-06-08,,2.0,4800.845233333333,4331.5691,9601.690466666667,-938.5522666666675,-9.77486485244401,-1.3964092646348587,2.7777351733972777,-11.171891766253362,4,4,closed,38406.76186666667,12.590673431204129,-951.1429400978716,-1.4151420871443265
NETTEC,CNC,2026-06-08,2026-06-08,,4.0,4522.67835,4331.5691,18090.7134,-764.4370000000017,-4.225576864204827,-0.6036538377435461,-5.708527779783412,-5.708527779783412,0,0,closed,0.0,0.0,-764.4370000000017,-0.6036538377435461
THERMA,MTF,2026-05-27,2026-06-08,,2.0,4559.630966666667,4746.43922,9119.261933333333,373.6165066666672,4.0970037860300845,0.5852862551471553,9.500089733139161,0.6792004344152724,12,12,closed,109431.14319999999,35.874198195040776,337.7423084716264,0.5290877876187517
THERMA,MTF,2026-05-29,2026-06-08,,3.0,4824.695966666667,4746.43922,14474.087900000002,-234.77024000000074,-1.6220036911617774,-0.23171481302311156,3.48424096553952,-2.6591513237943176,10,10,closed,144740.87900000002,47.44959093299883,-282.21983093299957,-0.2785468692967812
ASHMIN,CNC,2026-05-22,2026-06-08,,15.0,677.861945,676.013132,10167.929175,-27.73219499999925,-0.27274181913250484,-0.03896311701892864,9.255285012348647,-3.512801563156054,17,0,closed,0.0,0.0,-27.73219499999925,-0.03896311701892864
ASHMIN,CNC,2026-05-29,2026-06-08,,15.0,706.6063933333334,676.013132,10599.0959,-458.89891999999975,-4.329604376916707,-0.6185149109881016,4.810826364916654,-5.081526812112336,10,0,closed,0.0,0.0,-458.89891999999975,-0.6185149109881016
ASHMIN,CNC,2026-06-04,2026-06-08,,20.0,752.96333,676.013132,15059.2666,-1539.00396,-10.219647482700122,-1.4599496403857313,-1.6419564549046473,-10.925277064953477,4,0,closed,0.0,0.0,-1539.00396,-1.4599496403857313
NATMIN,CNC,2026-05-14,2026-06-09,,100.0,93.33755280000001,89.662652,9333.755280000001,-367.49008000000174,-3.937215718387699,-0.5624593883410997,2.8953482482990456,-5.879255064420352,26,0,closed,0.0,0.0,-367.49008000000174,-0.5624593883410997
BAJCOR,MTF,2026-05-29,2026-06-09,,15.0,567.4902025,579.567845,8512.353037500001,181.16463750000037,2.128255685612479,0.3040365265160685,2.592079552245674,-2.7207875011727722,11,11,closed,93635.88341250001,30.696126728462765,150.4685107715376,0.25252126461503194
BAJCOR,MTF,2026-06-01,2026-06-09,,25.0,573.7529480000001,579.567845,14343.8237,145.37242499999934,1.0134844657913478,0.14478349511305125,1.4722455073119756,-3.7826294532607996,8,8,closed,114750.5896,37.61804248708776,107.75438251291158,0.10731785009411557
LLOMET,CNC,2026-05-27,2026-06-09,,3.0,1870.15717,1712.6026000000002,5610.471509999999,-472.66370999999936,-8.424669997121137,-1.20352428530302,-0.6072842530128075,-8.499669041185442,13,0,closed,0.0,0.0,-472.66370999999936,-1.20352428530302
LLOMET,MTF,2026-06-03,2026-06-09,,7.0,1802.92204,1712.6026000000002,12620.45428,-632.2360799999983,-5.009614281491603,-0.715659183070229,-0.5614241645190643,-5.087410213255805,6,6,closed,75722.72568,24.823756651689845,-657.0598366516881,-0.7437584168344308
LLOMET,MTF,2026-06-03,2026-06-09,,3.0,1802.92204,1712.6026000000002,5408.76612,-270.9583199999993,-5.009614281491603,-0.715659183070229,-0.5614241645190643,-5.087410213255805,6,6,closed,32452.59672,10.63875285072422,-281.5970728507235,-0.7437584168344308
LLOMET,CNC,2026-06-05,2026-06-09,,7.0,1827.2736428571427,1712.6026000000002,12790.9155,-802.6972999999978,-6.275526564146228,-0.8965037948780331,-2.6637303639446275,-6.352285729664919,4,0,closed,0.0,0.0,-802.6972999999978,-0.8965037948780331
ARVLIM,MTF,2026-05-21,2026-06-09,,40.0,492.43958,499.7636525,19697.5832,292.9629,1.4873037825269941,0.21247196893242645,1.74852313861531,-3.876532426577073,19,19,closed,374254.0808,122.68961720873263,170.27328279126738,0.12349106201245422
CADHEA,CNC,2026-05-19,2026-06-09,,15.0,1009.5187360000001,1103.6916666666666,15142.781040000002,1412.5939599999974,9.32849756110583,1.3326425087294056,9.517531529994283,0.9292808211931902,21,0,closed,0.0,0.0,1412.5939599999974,1.3326425087294056
ADAPOW,MTF,2026-06-02,2026-06-10,,200.0,235.63234160000002,222.58448049999998,47126.46832,-2609.572220000007,-5.537381248856555,-0.7910544641223655,0.12632323643639864,-6.388062647848336,8,8,closed,377011.74656,123.59364731512667,-2733.1658673151337,-0.8285201091413011
WOCKHA,CNC,2026-06-03,2026-06-10,,5.0,1999.50038,1855.5350600000002,9997.5019,-719.826599999999,-7.2000646481497395,-1.028580664021392,3.7209105206571724,-8.327099192649312,7,0,closed,0.0,0.0,-719.826599999999,-1.028580664021392
SAILIF,CNC,2026-05-15,2026-06-10,,10.0,1010.93958,1216.32837,10109.3958,2053.8878999999997,20.316623670031795,2.9023748100045412,21.63931696096022,7.909515225430197,26,0,closed,0.0,0.0,2053.8878999999997,2.9023748100045412
DRECOR,CNC,2026-05-25,2026-06-10,,10.0,1096.7287000000001,1087.3704599999999,10967.287,-93.58240000000251,-0.853286687947552,-0.12189809827822178,12.379661442250933,-2.1681478746749416,16,0,closed,0.0,0.0,-93.58240000000251,-0.12189809827822178
DRECOR,MTF,2026-05-27,2026-06-10,,10.0,1185.5315,1087.26046,11855.315,-982.7104000000008,-8.289196870770631,-1.184170981538661,3.961809534373395,-8.62326306808382,14,14,closed,165974.41,54.410460363763775,-1037.1208603637647,-1.2497358603217983
DRECOR,MTF,2026-06-02,2026-06-10,,10.0,1210.4313,1087.00048,12104.313,-1234.3082000000004,-10.197259439672457,-1.4567513485246366,1.823209627840927,-10.502975261793047,8,8,closed,96834.504,31.74471258392619,-1266.0529125839266,-1.4942169935435723
AYEFIN,MTF,2026-06-02,2026-06-10,,100.0,164.8629655,143.572041,16486.29655,-2129.0924499999987,-12.914316102120571,-1.8449023003029392,-0.5355754079287234,-15.147710963624528,8,8,closed,131890.3724,43.236881395344284,-2172.329331395343,-1.882367945321875
BAJCOR,MTF,2026-06-04,2026-06-10,,30.0,564.6085466666666,562.69938,16938.2564,-57.27499999999736,-0.338139880796684,-0.04830569725666971,3.1156902312566404,-2.2242926963840226,6,6,closed,101629.53839999999,33.316641829911056,-90.59164182990841,-0.07640493102087147
BAJCOR,MTF,2026-06-05,2026-06-10,,10.0,556.80287,562.69938,5568.0287,58.96510000000035,1.0589941822677806,0.15128488318111155,4.56124265307758,-0.8536001260194714,5,5,closed,27840.1435,9.12667816941326,49.83842183058709,0.12786885504427675
DIAPOW,MTF,2026-05-26,2026-06-10,,50.0,206.29163,199.137876,10314.5815,-357.6876999999996,-3.467786841375964,-0.4953981201965663,0.17372008743157252,-11.295480092915057,15,15,closed,154718.7225,50.7205714309719,-408.4082714309715,-0.5656462046070707
ASTDM,CNC,2026-05-20,2026-06-10,,25.0,768.067496,807.5423542857143,19201.6874,986.8714571428569,5.139503818517821,0.7342148312168327,5.837052633197226,-6.134551487386464,21,0,closed,0.0,0.0,986.8714571428569,0.7342148312168327
ASTDM,MTF,2026-06-05,2026-06-10,,10.0,751.399275,807.5423542857143,7513.992749999999,561.4307928571429,7.471803760485973,1.0674005372122808,8.184826236357502,0.3461175817610407,5,5,closed,37569.963749999995,12.316350595778088,549.1144422613648,1.043984509075446
ADAPOR,MTF,2026-05-21,2026-06-10,,4.0,1792.4267285714286,1835.435295,7169.706914285714,172.03426571428554,2.399460225793959,0.34278003225628073,1.895378532747527,-0.4980247409356209,20,20,closed,143394.1382857143,47.008096474576526,125.02616923970902,0.24911591970894154
ADAPOR,MTF,2026-05-21,2026-06-10,,16.0,1800.4219600000001,1835.435295,28806.751360000002,560.2133599999979,1.94472938999255,0.2778184842846496,1.4428861998550646,-0.9398885581244576,20,20,closed,576135.0272,188.87111610543798,371.34224389455994,0.18415437173731042
ZENTEC,MTF,2026-06-04,2026-06-10,,6.0,1800.01694,1787.0833333333333,10800.10164,-77.60164000000032,-0.7185269415668216,-0.10264670593811759,0.8490508983765466,-2.606472136867788,6,6,closed,64800.609840000005,21.243220646164918,-98.84486064616523,-0.13074593970231935
BHACOK,MTF,2026-05-26,2026-06-10,,200.0,38.3961748,38.2985335,7679.23496,-19.528259999999875,-0.25429955069378174,-0.03632850724196894,8.656657120958844,-1.0578522525113487,15,15,closed,115188.5244,37.76160819747235,-57.289868197472224,-0.10657659165247335
ARVLIM,MTF,2026-05-21,2026-06-10,,10.0,492.43958,494.07764000000003,4924.3958,16.380600000000527,0.33264182379493246,0.047520260542131675,1.74852313861531,-3.876532426577073,20,20,closed,98487.916,32.28674137071911,-15.906141370718586,-0.04614385200520752
ARVLIM,MTF,2026-05-29,2026-06-10,,20.0,488.98649,494.07764000000003,9779.729800000001,101.82300000000055,1.0411637344009295,0.1487376763429899,2.4670436191396528,-3.197734563177801,12,12,closed,117356.75760000001,38.472407932130224,63.35059206787032,0.09253920881458638
AURPHA,MTF,2026-05-06,2026-06-10,,8.0,1470.8552750000001,1454.68505,11766.842200000001,-129.36180000000058,-1.0993756676706434,-0.15705366681009136,5.1565049457364065,-3.022409869659004,35,35,closed,411839.477,135.01102693807863,-264.37282693807924,-0.320965863767935
RAIIND,CNC,2026-05-25,2026-06-10,,50.0,180.62291399999998,200.317438,9031.1457,984.7262000000014,10.903668623129414,1.5576669461613453,12.925871631104368,-4.630040460979378,16,0,closed,0.0,0.0,984.7262000000014,1.5576669461613453
HIMCHE,MTF,2026-06-04,2026-06-10,,20.0,624.072548,693.6945,12481.45096,1392.4390399999993,11.156067066741082,1.593723866677298,11.044781928142111,2.8726551195775496,6,6,closed,74888.70576,24.550344576902233,1367.888695423097,1.5656246329130963
SUNIRO,CNC,2026-06-09,2026-06-10,,40.0,360.4244025,341.5124025,14416.9761,-756.4799999999991,-5.247147493016923,-0.7495924990024176,-0.922357775150906,-4.598579448293593,1,0,closed,0.0,0.0,-756.4799999999991,-0.7495924990024176
KWAWAL,MTF,2026-06-03,2026-06-10,,300.0,30.8045544,33.227944666666666,9241.366320000001,727.0170799999995,7.866986924072061,1.1238552748674373,15.632252093216437,-0.6965022029339907,7,7,closed,64689.56424000001,21.206817189647918,705.8102628103516,1.0910728354758685
SEINVE,MTF,2026-05-29,2026-06-10,,200.0,52.054597,59.488960999999996,10410.9194,1486.872799999999,14.281858718452845,2.0402655312075497,15.60938604519404,-0.9117292753222261,12,12,closed,124931.03280000002,40.95544010892085,1445.9173598910781,1.9840670636791462
RAIIND,MTF,2026-05-29,2026-06-10,,100.0,183.01259,198.129407,18301.259,1511.6816999999996,8.259987468621688,1.179998209803099,11.451348784255778,2.763421904471164,12,12,closed,219615.10799999998,71.9951896748282,1439.6865103251714,1.1237997422746955
AVATE,MTF,2026-05-22,2026-06-10,,1.0,1487.38906,1526.1502,1487.38906,38.76114000000007,2.6059852826939567,0.3722836118134231,10.226708269590201,-2.392720301438822,19,19,closed,28260.39214,9.264445925115151,29.496694074884918,0.2833027048934509
AVATE,MTF,2026-06-02,2026-06-10,,10.0,1483.58093,1526.1502,14835.8093,425.6926999999996,2.8693594760617502,0.4099084965802492,10.509643717245677,1.9088321659675112,8,8,closed,118686.4744,38.90832153616973,386.78437846382985,0.3724428515613135
AVATE,CNC,2026-06-04,2026-06-10,,4.0,1567.5956,1526.1502,6270.3824,-165.78160000000025,-2.643883409726344,-0.3776976299609055,4.586922800752946,-2.238817205151644,6,0,closed,0.0,0.0,-165.78160000000025,-0.3776976299609055
CADHEA,CNC,2026-05-19,2026-06-10,,10.0,1009.5187360000001,1102.991025,10095.187360000002,934.7228899999993,9.259094028344993,1.322727718335,9.517531529994283,0.9292808211931902,22,0,closed,0.0,0.0,934.7228899999993,1.322727718335
CADHEA,CNC,2026-05-19,2026-06-10,,10.0,1009.18926,1102.991025,10091.8926,938.0176500000005,9.2947644924402,1.327823498920029,9.553286367712621,0.9622318017930453,22,0,closed,0.0,0.0,938.0176500000005,1.327823498920029
SYRTEC,MTF,2026-05-29,2026-06-10,,25.0,1087.133992,1235.421564,27178.3498,3707.189299999999,13.640229547711535,1.9486042211016477,15.606724584875264,0.13025146949869892,12,12,closed,326140.1976,106.91671260976247,3600.272587390237,1.8924057535732441
RASPER,MTF,2026-05-29,2026-06-10,,30.0,552.3888116666666,530.55965,16571.66435,-654.8748499999965,-3.9517747654597923,-0.5645392522085417,0.572275952475465,-4.20696639320961,12,12,closed,198859.9722,65.19114986055541,-720.065999860552,-0.6207377197369452
RASPER,MTF,2026-06-01,2026-06-10,,30.0,560.7800733333333,530.55965,16823.4022,-906.6126999999994,-5.38899735750239,-0.7698567653574847,-0.9326425067576527,-5.640370412115581,9,9,closed,151410.61980000001,49.636094668333556,-956.248794668333,-0.8120056160037874
CADHEA,CNC,2026-05-19,2026-06-10,,5.0,1009.18926,1095.6457,5045.9463,432.2822000000002,8.56692034158193,1.2238457630831312,9.553286367712621,0.9622318017930453,22,0,closed,0.0,0.0,432.2822000000002,1.2238457630831312
CADHEA,MTF,2026-06-04,2026-06-10,,15.0,1100.0103,1095.6457,16500.154499999997,-65.46899999999823,-0.39677810289593385,-0.0566825861279907,0.5081497873247187,-1.4009232459005205,6,6,closed,99000.92699999998,32.454918890866196,-97.92391889086443,-0.08478181989219247
SAIL,MTF,2026-05-25,2026-06-10,,65.0,199.36060700000002,181.69082999999998,12958.439455000002,-1148.5355050000026,-8.86322391664871,-1.2661748452355297,3.3604397081314907,-8.848592139368849,16,16,closed,207335.03128000002,67.96948096685605,-1216.5049859668586,-1.341106135273401
SAIL,MTF,2026-06-02,2026-06-10,,35.0,206.31452700000003,181.69082999999998,7221.008445000001,-861.8293950000018,-11.935028210592291,-1.7050040300846128,-0.22515477060907063,-11.920889603668105,8,8,closed,57768.06756000001,18.937781735537477,-880.7671767355392,-1.7424696751035484
BHACOK,MTF,2026-05-26,2026-06-11,,100.0,38.3961748,36.881161999999996,3839.61748,-151.5012800000001,-3.945738886468453,-0.5636769837812077,8.656657120958844,-4.547783233865266,16,16,closed,61433.87968,20.13952437198525,-171.64080437198535,-0.638608273819079
BHACOK,MTF,2026-05-29,2026-06-11,,200.0,41.3030065,36.881161999999996,8260.6013,-884.3689000000012,-10.705865927701907,-1.5294094182431301,1.009595996359236,-11.265539471079434,13,13,closed,107387.8169,35.2043459891713,-919.5732459891725,-1.5902910913989006
BHACOK,MTF,2026-06-05,2026-06-11,,500.0,41.9342666,36.8611692,20967.1333,-2536.5487000000007,-12.097737271503872,-1.7282481816434108,-0.5109582624726383,-12.60130921187972,6,6,closed,125802.79980000001,41.24122659733154,-2577.7899265973324,-1.7563474154076126
SHIBIM,CNC,2026-06-10,2026-06-11,,15.0,721.24915,678.7331133333333,10818.73725,-637.7405499999998,-5.894778062014582,-0.8421111517163689,-0.9357584684848486,-7.334379527518331,1,0,closed,0.0,0.0,-637.7405499999998,-0.8421111517163689
ASIOIL,CNC,2026-06-03,2026-06-11,,40.0,353.66058599999997,359.22934,14146.423439999999,222.7501600000005,1.5746040753322754,0.22494343933318242,8.522129746174212,-0.2716123984480401,8,0,closed,0.0,0.0,222.7501600000005,0.22494343933318242
ARVLIM,MTF,2026-05-29,2026-06-11,,10.0,488.98649,486.96855666666664,4889.8649000000005,-20.179333333333602,-0.41267670469451456,-0.058953814956358874,2.4670436191396528,-3.197734563177801,13,13,closed,63568.243700000006,20.839220963237207,-41.01855429657081,-0.11983548811212937
ARVLIM,CNC,2026-06-09,2026-06-11,,20.0,502.55017749999996,486.96855666666664,10051.00355,-311.63241666666636,-3.1005104626260604,-0.44293006608943664,-0.4875488278978768,-1.8505967993613814,2,0,closed,0.0,0.0,-311.63241666666636,-0.44293006608943664
DATPAT,CNC,2026-06-04,2026-06-11,,3.0,4124.287133333333,4197.0269,12372.8614,218.21929999999975,1.7636930774961979,0.25195615392802895,10.528191966977008,0.41250441874343124,7,0,closed,0.0,0.0,218.21929999999975,0.25195615392802895
ZENTEC,MTF,2026-06-04,2026-06-11,,9.0,1800.01694,1733.56394,16200.15246,-598.0769999999998,-3.691798589406603,-0.5273997984866581,0.8490508983765466,-4.717563380264633,7,7,closed,113401.06722,37.175636130788604,-635.2526361307883,-0.5601822378782269
ZENTEC,MTF,2026-06-09,2026-06-11,,1.0,1816.6508166666665,1733.56394,1816.6508166666665,-83.08687666666651,-4.573629445152305,-0.653375635021758,-1.8798778693931428,-5.590001982494364,2,2,closed,3633.301633333333,1.1910849058603763,-84.27796157252689,-0.6627420462764919
UNICAB,CNC,2026-05-27,2026-06-11,,5.0,1191.7450333333334,1133.8829799999999,5958.725166666667,-289.31026666666753,-4.855237631785403,-0.6936053759693434,4.275660081766364,-8.227014217890172,15,0,closed,0.0,0.0,-289.31026666666753,-0.6936053759693434
UNICAB,MTF,2026-05-29,2026-06-11,,5.0,1183.37744,1133.8829799999999,5916.8872,-247.4723000000006,-4.182474528160696,-0.5974963611658135,5.012987234233579,-7.578092751202014,13,13,closed,76919.5336,25.216099482697338,-272.68839948269795,-0.6583780343215839
GLAPH,CNC,2026-05-19,2026-06-11,,5.0,2232.6976299999997,2342.38366,11163.488149999997,548.4301500000015,4.912713146920855,0.7018161638458361,4.537218503698615,-0.5911069113285872,23,0,closed,0.0,0.0,548.4301500000015,0.7018161638458361
GLAPH,CNC,2026-05-19,2026-06-11,,5.0,2232.6976299999997,2340.799033333333,11163.488149999997,540.5070166666678,4.84173951191651,0.6916770731309305,4.537218503698615,-0.5911069113285872,23,0,closed,0.0,0.0,540.5070166666678,0.6916770731309305
GLAPH,MTF,2026-06-03,2026-06-11,,1.0,2287.12435,2340.799033333333,2287.12435,53.67468333333318,2.3468196354663906,0.3352599479237708,0.8471620705712724,-2.956741289558662,8,8,closed,18296.9948,5.998201230788481,47.676482102544696,0.2977943029048351
IOLCHE,MTF,2026-06-08,2026-06-11,,100.0,134.169645,127.761442,13416.9645,-640.8203000000001,-4.776194347089458,-0.6823134781556375,-0.9910177521897712,-5.403342164317426,3,3,closed,40250.8935,13.195224766202374,-654.0155247662025,-0.6963630950377384
ANGBRO,CNC,2026-05-20,2026-06-11,,50.0,325.30368999999996,322.198368,16265.184499999998,-155.2660999999972,-0.9545916924581954,-0.13637024177974144,6.50048267205332,-0.47761216603474654,22,0,closed,0.0,0.0,-155.2660999999972,-0.13637024177974144
SOUWES,MTF,2026-05-21,2026-06-11,,100.0,260.444338,238.10543900000002,26044.433800000003,-2233.8898999999997,-8.57722581782523,-1.2253179739750322,3.3349398442288125,-7.792197809268564,21,21,closed,546933.1098000001,179.29801523260704,-2413.187915232607,-1.3236652921497383
THERMA,MTF,2026-06-02,2026-06-11,,3.0,5002.054933333334,4563.081766666666,15006.164800000002,-1316.9195000000027,-8.77585657329315,-1.2536937961847354,-0.6468328269992218,-8.611559430561499,9,9,closed,135055.48320000002,44.27448192503029,-1361.193981925033,-1.295842646831038
SOUWES,CNC,2026-05-27,2026-06-12,,50.0,269.08831200000003,239.61258999999998,13454.415600000002,-1473.7861000000023,-10.953921328251537,-1.5648459040359337,0.015492311683895643,-10.754206225055219,16,0,closed,0.0,0.0,-1473.7861000000023,-1.5648459040359337
GLAPH,MTF,2026-06-03,2026-06-12,,9.0,2287.12435,2274.55287,20584.11915,-113.14332000000059,-0.5496631610782399,-0.07852330872546232,0.8471620705712724,-2.956741289558662,9,9,closed,185257.07234999997,60.73178746173336,-173.87510746173393,-0.12067215937176495
GLAPH,MTF,2026-06-05,2026-06-12,,1.0,2288.5990666666667,2274.55287,2288.5990666666667,-14.046196666666674,-0.6137464998237974,-0.08767807140339906,0.782178652174581,-1.782709224210688,7,7,closed,16020.193466666668,5.251810213622053,-19.298006880288728,-0.12046051079496778
ZENTEC,MTF,2026-06-09,2026-06-12,,5.0,1816.6508166666665,1753.1456624999998,9083.254083333333,-317.52577083333335,-3.495727059049847,-0.49938957986426363,-1.257854093754518,-5.590001982494364,3,3,closed,27249.76225,8.933136793952823,-326.4589076272862,-0.5134391967463645
ZENTEC,MTF,2026-06-10,2026-06-12,,3.0,1808.42025,1753.1456624999998,5425.2607499999995,-165.82376250000016,-3.056512306804793,-0.43664461525782794,-0.8084542295962449,-5.160318792050688,2,2,closed,10850.521499999999,3.557065634406633,-169.38082813440678,-0.44601102651256186
WOCKHA,CNC,2026-06-03,2026-06-15,,5.0,1999.50038,1895.5618,9997.5019,-519.6929,-5.198227569229075,-0.7426039384612955,3.7209105206571724,-8.327099192649312,12,0,closed,0.0,0.0,-519.6929,-0.7426039384612955
WOCKHA,CNC,2026-06-05,2026-06-15,,5.0,1939.0963500000003,1895.5618,9695.48175,-217.67275000000154,-2.2450947318837566,-0.3207278188405373,-0.05653922250951071,-5.471432608286852,10,0,closed,0.0,0.0,-217.67275000000154,-0.3207278188405373
BLIGVS,CNC,2026-05-29,2026-06-16,,10.0,433.21498,432.524285,4332.1498,-6.906950000000052,-0.15943469914175834,-0.022776385591678987,5.305684489488338,-7.101550366517806,18,0,closed,0.0,0.0,-6.906950000000052,-0.022776385591678987
BLIGVS,CNC,2026-06-03,2026-06-16,,40.0,442.66628000000003,432.524285,17706.6512,-405.67980000000034,-2.291115329588689,-0.3273021899412419,3.0573189356098984,-5.210760575664364,13,0,closed,0.0,0.0,-405.67980000000034,-0.3273021899412419
BLIGVS,MTF,2026-06-10,2026-06-16,,10.0,427.5003583333334,432.524285,4275.003583333334,50.23926666666625,1.1751865393173189,0.1678837913310451,5.7075137344426485,-0.6667499284552458,6,6,closed,25650.021500000003,8.408702752161847,41.83056391450441,0.13978455756684335
BAJCOR,MTF,2026-06-05,2026-06-16,,30.0,556.80287,597.4843566666666,16704.0861,1220.4445999999984,7.30626382487336,1.0437519749819077,7.838883804603958,-0.8536001260194714,11,11,closed,183744.9471,60.23607591812751,1160.208524081871,0.9922367130808711
IOLCHE,MTF,2026-06-12,2026-06-16,,125.0,132.7886016,123.23632640000001,16598.5752,-1194.0343999999977,-7.193595749109827,-1.0276565355871181,1.093014296793382,-5.067152992746015,4,4,closed,66394.3008,21.765671419215824,-1215.8000714192135,-1.046389358096586
